,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity
1086,0.0,0,2,4,0,1,0,0,0,0,0,0,0,5,5,8,880
1087,0.0,0,2,4,1,0,0,0,0,0,0,0,0,5,5,8,588
1088,0.0,0,2,4,0,1,0,0,0,0,0,0,0,5,5,10,958
1089,0.0,0,2,4,0,1,0,0,0,0,0,0,0,5,5,8,959
1090,38.03,1,1,4,0,0,0,0,0,0,0,0,0,6,5,1,500
1091,20.03,1,2,3,0,0,0,1,0,0,0,0,0,4,5,9,445
1092,19.03,1,2,3,0,0,0,0,0,0,0,0,0,6,5,7,166
1093,0.0,0,2,2,0,0,0,0,0,0,0,0,0,6,5,6,911
1094,0.0,0,2,2,0,0,0,0,0,0,0,0,0,6,5,7,582
1095,0.0,0,2,3,0,0,0,0,0,0,0,0,0,6,5,3,200
1096,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,5,9,736
1097,26.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,8,206
1098,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,9,508
1099,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,7,532
1100,40.03,1,1,3,0,0,0,0,0,0,0,0,0,3,3,6,230
1101,40.03,1,1,3,0,0,0,0,0,0,0,0,0,3,3,8,369
1102,41.03,1,1,3,0,0,0,0,0,0,0,0,0,3,3,6,452
1103,15.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,5,166
1104,26.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,9,343
1105,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,9,748
1106,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,6,247
1107,51.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,8,374
1108,13.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,7,356
1109,25.03,1,1,3,0,0,0,0,1,0,0,0,0,5,4,7,178
1110,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,6,771
1111,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,4,959
1112,15.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,4,365
1113,15.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,4,371
1114,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,7,500
1115,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,5,602
1116,28.03,1,1,4,0,0,0,0,0,0,0,0,0,4,3,1,242
1117,0.0,0,1,4,0,0,0,0,0,0,0,0,0,4,3,7,916
1118,85.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,5,259
1119,85.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,2,297
1120,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,9,710
1121,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,8,820
1122,29.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,7,154
1123,0.0,0,2,3,0,0,0,0,0,0,0,0,0,3,2,8,917
1124,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,6,927
1125,0.0,0,2,3,1,0,0,0,0,0,0,0,0,3,2,6,517
1126,0.0,0,2,4,1,0,0,0,0,0,0,0,0,3,2,6,656
1127,0.0,0,2,3,1,0,0,0,0,0,0,0,0,3,2,6,913
1128,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,10,875
1129,9.03,1,0,4,0,0,0,0,0,0,0,0,0,2,3,7,258
1130,34.03,1,1,2,0,0,0,0,1,0,0,0,0,2,4,6,375
1131,42.03,1,2,4,0,0,0,0,1,0,0,0,0,3,3,6,454
1132,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,3,8,721
1133,45.03,1,1,4,0,0,0,0,0,0,0,0,0,6,4,7,197
1134,0.0,0,2,3,0,0,0,0,0,0,0,0,0,6,4,4,822
1135,15.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,6,307
1136,15.03,1,1,3,0,0,0,0,1,0,0,0,0,5,4,3,492
1137,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,1,418
1138,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,8,774
1139,41.03,1,1,3,0,0,0,0,0,0,0,0,0,7,2,8,296
1140,64.03,1,1,4,0,0,0,0,0,0,0,0,0,4,3,9,263
1141,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,9,625
1142,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,9,830
1143,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,8,635
1144,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,3,10,759
1145,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,6,879
1146,42.03,1,2,4,0,0,0,0,0,0,0,0,0,3,3,8,306
1147,66.03,1,2,1,0,0,0,0,0,0,0,0,0,6,2,4,345
1148,21.03,1,0,4,0,0,0,0,1,0,0,0,0,3,4,9,271
1149,21.03,1,0,3,0,0,0,0,1,0,0,0,0,3,4,8,446
1150,21.03,1,0,4,0,0,0,0,1,0,0,0,0,3,4,4,323
1151,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,4,9,914
1152,0.0,0,1,2,0,0,0,0,1,0,0,0,0,3,4,9,513
1153,0.0,0,1,2,0,0,0,0,1,0,0,0,0,3,4,8,816
1154,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,4,4,563
1155,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,4,6,899
1156,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,4,9,500
1157,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,4,3,65
1158,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,4,7,537
1159,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,4,5,273
1160,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,4,7,526
1161,19.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,9,315
1162,52.03,1,1,4,0,0,0,0,0,0,0,0,0,4,3,9,387
1163,50.03,1,1,4,0,0,0,0,0,0,0,0,0,6,1,6,240
1164,20.03,1,0,2,0,0,0,0,1,0,0,0,0,5,4,10,369
1165,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,6,558
1166,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,1,376
1167,45.03,1,2,3,0,0,0,0,0,0,0,0,0,3,2,10,275
1168,21.03,1,0,4,0,0,0,0,1,0,0,0,0,4,4,6,372
1169,0.0,0,1,2,0,0,0,0,1,0,0,0,0,4,4,7,842
1170,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,4,3,546
1171,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,4,2,808
1172,31.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,8,369
1173,35.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,9,374
1174,30.03,1,1,2,0,0,0,1,0,0,0,0,0,4,2,8,266
1175,29.03,1,1,2,0,0,0,1,0,0,0,0,0,4,2,7,285
1176,73.03,1,2,1,0,0,0,0,0,0,0,0,0,4,1,3,434
1177,35.03,1,1,4,0,0,0,0,1,0,0,0,0,6,2,8,209
1178,0.0,0,1,3,0,0,0,0,1,0,0,0,0,6,2,7,840
1179,0.0,0,1,3,0,0,0,0,1,0,0,0,0,6,2,7,936
1180,10.03,1,0,2,0,0,0,0,1,0,0,0,0,5,4,8,291
1181,17.03,1,0,3,0,0,0,0,1,0,0,0,0,5,4,7,319
1182,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,6,715
1183,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,4,669
1184,35.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,3,367
1185,47.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,8,168
1186,30.03,1,2,2,0,0,0,0,0,0,0,0,0,7,4,6,194
1187,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,9,992
1188,0.0,0,2,2,1,0,0,0,0,0,0,0,0,5,4,2,82
1189,13.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,5,462
1190,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,10,102
1191,23.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,7,234
1192,44.03,1,2,3,0,0,0,0,1,0,0,0,0,5,4,6,449
1193,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,6,840
1194,0.0,0,2,2,0,0,0,0,1,0,0,0,0,5,4,2,716
1195,37.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,4,268
1196,37.03,1,2,2,0,0,0,0,0,0,0,0,0,4,2,9,206
1197,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,9,959
1198,23.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,8,290
1199,28.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,479
1200,23.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,8,346
1201,29.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,6,487
1202,40.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,10,161
1203,32.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,1,180
1204,19.03,1,2,4,0,0,0,0,1,0,0,0,0,3,2,6,294
1205,19.03,1,2,4,0,0,0,0,1,0,0,0,0,4,2,8,199
1206,19.03,1,2,4,0,0,0,0,1,0,0,0,0,3,2,4,218
1207,32.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,8,219
1208,25.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,7,257
1209,30.03,1,2,3,0,0,0,0,1,0,0,0,0,5,4,4,456
1210,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,6,672
1211,30.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,5,302
1212,50.03,1,2,3,0,0,0,0,1,0,0,0,0,5,4,2,385
1213,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,9,905
1214,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,8,425
1215,47.03,1,2,4,0,0,0,0,0,0,0,0,0,4,3,8,220
1216,66.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,7,229
1217,56.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,7,272
1218,66.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,1,232
1219,25.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,5,190
1220,47.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,2,496
1221,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,6,898
1222,0.0,0,2,2,0,0,0,0,1,0,0,0,0,5,4,5,459
1223,35.03,1,1,4,0,0,0,0,0,0,0,0,0,6,2,7,264
1224,27.03,1,1,4,0,0,0,0,1,0,0,0,0,4,4,9,431
1225,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,4,9,705
1226,0.0,0,1,4,1,0,0,0,0,0,0,0,0,4,4,1,490
1227,0.0,0,1,4,1,0,0,0,0,0,0,0,0,4,4,5,297
1228,20.03,1,1,2,0,0,0,0,0,0,0,0,0,3,4,4,445
1229,20.03,1,1,2,0,0,0,0,0,0,0,0,0,3,4,2,330
1230,20.03,1,1,2,0,0,0,0,0,0,0,0,0,3,4,6,186
1231,0.0,0,2,2,0,0,0,0,0,0,0,0,0,3,4,6,63
1232,0.0,0,2,2,0,0,0,0,0,0,0,0,0,3,4,6,594
1233,78.03,1,2,3,0,1,0,0,0,0,0,0,0,4,2,10,935
1234,66.03,1,2,4,0,1,0,0,0,0,0,0,0,4,2,10,976
1235,0.0,0,2,4,0,1,0,0,0,0,0,0,0,4,2,10,897
1236,0.0,0,2,4,0,1,0,0,0,0,0,0,0,4,2,10,925
1237,59.03,1,2,4,0,0,0,0,0,0,0,0,0,6,5,9,475
1238,50.03,1,2,4,0,0,0,0,0,0,0,0,0,5,5,6,434
1239,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,5,4,137
1240,15.03,1,1,2,0,0,0,0,0,0,0,0,0,2,3,3,182
1241,0.0,0,1,3,0,0,0,0,0,0,0,0,0,2,3,8,814
1242,0.0,0,1,2,0,0,0,0,0,0,0,0,0,2,3,2,553
1243,0.0,0,1,2,0,0,0,0,0,0,0,0,0,2,3,8,654
1244,0.0,0,1,2,0,0,0,0,0,0,0,0,0,2,3,6,911
1245,0.0,0,1,2,0,0,0,0,0,0,0,0,0,2,3,4,521
1246,0.0,0,1,2,0,0,0,0,0,0,0,0,0,2,3,7,544
1247,89.03,1,2,4,0,0,0,0,0,0,0,0,0,5,3,8,227
1248,59.03,1,2,4,0,0,0,0,0,0,0,0,0,5,3,7,500
1249,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,3,9,945
1250,20.03,1,2,3,0,0,0,0,0,0,0,0,0,4,3,9,287
1251,19.03,1,2,4,0,0,0,0,1,0,0,0,0,4,4,9,336
1252,38.03,1,1,4,0,0,0,0,0,0,0,0,0,4,4,6,186
1253,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,4,6,724
1254,9.03,1,1,4,0,0,0,0,1,0,0,0,0,5,3,9,312
1255,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,3,5,434
1256,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,3,6,525
1257,0.0,0,1,2,0,0,0,0,0,0,0,0,0,5,3,8,671
1258,40.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,1,161
1259,47.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,6,191
1260,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,8,871
1261,0.0,0,2,4,1,0,0,0,0,0,0,0,0,3,2,3,418
1262,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,6,988
1263,11.03,1,1,3,0,0,0,0,0,0,0,0,0,7,3,6,445
1264,15.03,1,1,3,0,0,0,0,0,0,0,0,0,7,3,6,283
1265,15.03,1,1,4,0,0,0,0,0,0,0,0,0,7,2,7,402
1266,0.0,0,1,4,0,0,0,0,0,0,0,0,0,7,3,9,536
1267,0.0,0,1,3,0,0,0,0,0,0,0,0,0,7,3,7,326
1268,0.0,0,1,3,0,0,0,0,0,0,0,0,0,7,3,6,579
1269,0.0,0,1,2,0,0,0,0,0,0,0,0,0,7,3,9,547
1270,0.0,0,1,2,0,0,0,0,0,0,0,0,0,7,3,8,528
1271,0.0,0,1,2,0,0,0,0,0,0,0,0,0,7,3,7,516
1272,0.0,0,1,2,0,0,0,0,0,0,0,0,0,7,3,9,923
1273,50.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,4,155
1274,35.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,6,202
1275,28.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,8,221
1276,43.03,1,2,3,0,1,0,0,0,0,0,0,0,4,2,10,949
1277,28.03,1,2,2,0,1,0,0,0,0,0,0,0,4,2,10,953
1278,0.0,0,2,2,0,1,0,0,0,0,0,0,0,4,2,9,814
1279,50.03,1,2,4,0,0,0,0,0,0,0,0,0,4,3,6,437
1280,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,9,892
1281,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,3,10,220
1282,5.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,4,3,6,210
1283,44.03,1,2,2,0,0,0,0,0,0,0,0,0,3,4,3,443
1284,31.03,1,0,3,0,0,0,0,0,0,0,0,0,4,2,6,457
1285,31.03,1,0,4,0,0,0,0,0,0,0,0,0,4,2,4,368
1286,21.03,1,0,4,0,0,0,0,1,0,0,0,0,3,4,7,431
1287,8.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,6,3,7,244
1288,53.03,1,2,4,0,0,0,0,0,0,0,0,0,4,3,5,290
1289,53.03,1,2,4,0,0,0,0,0,0,0,0,0,4,3,7,331
1290,63.03,1,1,4,0,0,0,0,0,0,0,0,0,5,1,2,180
1291,47.03,1,2,4,0,0,0,0,0,0,0,0,0,5,3,10,486
1292,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,3,5,224
1293,53.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,7,234
1294,71.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,6,289
1295,75.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,8,187
1296,75.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,9,477
1297,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,6,1000
1298,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,2,9,819
1299,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,9,582
1300,0.0,0,2,4,1,0,0,0,0,0,0,0,0,4,2,2,795
1301,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,4,111
1302,53.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,8,163
1303,27.03,1,1,4,0,0,0,0,1,0,0,0,0,4,4,3,182
1304,28.03,1,1,2,0,0,0,0,0,0,0,0,0,3,2,9,194
1305,37.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,6,400
1306,54.03,1,2,4,0,1,0,0,0,0,0,0,0,3,4,10,949
1307,54.03,1,2,4,0,1,0,0,0,0,0,0,0,3,4,9,986
1308,0.0,0,2,3,0,1,0,0,0,0,0,0,0,3,4,10,905
1309,0.0,0,2,2,0,1,0,0,0,0,0,0,0,3,4,10,942
1310,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,4,9,944
1311,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,4,9,872
1312,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,4,7,558
1313,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,4,10,820
1314,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,4,9,961
1315,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,4,10,992
1316,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,4,10,849
1317,24.03,1,1,4,0,0,0,0,1,0,0,0,0,4,4,7,378
1318,24.03,1,1,4,0,0,0,0,1,0,0,0,0,4,4,6,461
1319,0.0,0,1,3,0,0,0,0,1,0,0,0,0,4,4,6,928
1320,0.0,0,1,3,0,0,0,0,1,0,0,0,0,4,4,7,799
1321,0.0,0,1,4,1,0,0,0,0,0,0,0,0,4,4,8,721
1322,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,4,1,147
1323,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,4,9,761
1324,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,4,5,923
1325,37.03,1,1,3,0,0,0,0,0,0,0,0,0,3,4,9,410
1326,0.0,0,2,2,0,0,0,0,0,0,0,0,0,3,4,6,702
1327,0.0,0,2,2,0,0,0,0,0,0,0,0,0,3,4,7,633
1328,35.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,8,384
1329,45.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,6,307
1330,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,2,8,776
1331,33.03,1,1,4,0,0,0,0,0,0,0,0,0,2,3,3,262
1332,33.03,1,1,4,0,0,0,0,0,0,0,0,0,2,3,3,431
1333,0.0,0,2,4,0,0,0,0,0,0,0,0,0,2,3,6,736
1334,0.0,0,2,4,1,0,0,0,0,0,0,0,0,2,3,3,945
1335,0.0,0,2,3,0,0,0,0,0,0,0,0,0,2,3,9,543
1336,0.0,0,2,4,0,0,0,0,0,0,0,0,0,2,3,7,919
1337,45.03,1,2,4,0,1,0,0,0,0,0,0,0,4,4,9,925
1338,45.03,1,2,4,0,1,0,0,0,0,0,0,0,4,4,9,961
1339,0.0,0,2,3,0,1,0,0,0,0,0,0,0,4,4,10,981
1340,0.0,0,2,4,0,1,0,0,0,0,0,0,0,4,4,10,988
1341,0.0,0,2,4,0,1,0,0,0,0,0,0,0,4,4,10,859
1342,0.0,0,2,4,0,1,0,0,0,0,0,0,0,4,4,10,882
1343,0.0,0,2,4,0,1,0,0,0,0,0,0,0,4,4,10,966
1344,31.03,1,0,4,0,0,0,0,0,0,0,0,0,4,2,7,219
1345,31.03,1,0,4,0,0,0,0,0,0,0,0,0,4,2,2,150
1346,0.0,0,1,4,0,0,0,0,0,0,0,0,0,4,2,6,533
1347,0.0,0,1,3,0,0,0,0,0,0,0,0,0,4,2,9,973
1348,0.0,0,1,4,1,0,0,0,0,0,0,0,0,4,2,9,562
1349,0.0,0,1,4,1,0,0,0,0,0,0,0,0,4,2,6,914
1350,0.0,0,1,4,1,0,0,0,0,0,0,0,0,4,2,2,5
1351,38.03,1,1,4,0,0,0,0,1,0,0,0,0,4,3,8,442
1352,0.0,0,2,4,0,0,0,0,1,0,0,0,0,4,3,1,351
1353,0.0,0,2,4,0,0,0,0,1,0,0,0,0,4,3,8,501
1354,45.03,1,2,4,0,0,0,0,0,0,0,0,0,6,4,2,328
1355,0.0,0,2,4,0,0,0,0,0,0,0,0,0,6,4,7,531
1356,0.0,0,2,2,0,0,0,0,0,0,0,0,0,6,4,9,630
1357,0.0,0,2,4,0,0,0,0,0,0,0,0,0,6,3,7,978
1358,35.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,6,371
1359,23.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,7,175
1360,23.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,6,257
1361,8.030000000000001,1,0,2,0,0,0,0,0,0,0,0,0,2,2,7,433
1362,0.0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,8,773
1363,34.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,6,458
1364,34.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,7,291
1365,44.03,1,2,3,0,0,0,0,0,0,0,0,0,6,3,1,194
1366,44.03,1,2,3,0,0,0,0,0,0,0,0,0,6,3,3,411
1367,0.0,0,2,3,0,0,0,0,0,0,0,0,0,6,3,8,733
1368,75.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,6,335
1369,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,8,1000
1370,35.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,7,346
1371,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,2,7,955
1372,0.0,0,1,4,0,0,0,0,0,0,0,0,0,6,2,2,910
1373,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,2,2,114
1374,25.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,6,341
1375,33.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,4,492
1376,33.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,7,238
1377,33.03,1,1,4,0,0,0,0,1,0,0,0,0,4,2,5,470
1378,0.0,0,1,4,1,0,0,0,0,0,0,0,0,4,2,8,660
1379,0.0,0,1,4,1,0,0,0,0,0,0,0,0,4,2,2,117
1380,0.0,0,1,3,0,0,0,0,1,0,0,0,0,4,2,6,637
1381,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,2,4,825
1382,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,2,7,524
1383,0.0,0,1,4,0,0,0,0,1,0,0,0,0,4,2,6,592
1384,33.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,8,356
1385,33.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,2,182
1386,33.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,8,258
1387,0.0,0,1,4,0,0,0,0,0,0,0,0,0,3,2,3,813
1388,0.0,0,1,4,0,0,0,0,0,0,0,0,0,3,2,1,923
1389,54.03,1,2,3,0,0,0,0,0,0,0,0,0,3,4,10,385
1390,54.03,1,2,4,0,0,0,0,0,0,0,0,0,3,4,5,430
1391,54.03,1,2,4,0,0,0,0,0,0,0,0,0,3,4,3,183
1392,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,4,7,756
1393,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,4,6,791
1394,24.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,2,252
1395,24.03,1,1,3,0,0,0,0,1,0,0,0,0,3,4,9,311
1396,0.0,0,1,4,1,0,0,0,0,0,0,0,0,3,4,1,702
1397,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,4,8,978
1398,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,4,6,615
1399,0.0,0,1,2,0,0,0,0,1,0,0,0,0,3,4,8,918
1400,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,4,9,642
1401,23.03,1,1,3,0,0,0,0,0,0,0,0,0,3,3,6,210
1402,0.0,0,1,4,0,0,0,0,0,0,0,0,0,3,3,9,773
1403,0.0,0,1,3,0,0,0,0,0,0,0,0,0,3,3,8,932
1404,0.0,0,1,3,0,0,0,0,0,0,0,0,0,3,3,6,749
1405,37.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,8,285
1406,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,2,7,553
1407,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,2,4,743
1408,23.03,1,1,4,0,0,0,0,1,0,0,0,0,3,6,8,428
1409,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,6,7,962
1410,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,6,6,449
1411,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,6,8,538
1412,40.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,6,338
1413,70.03,1,1,3,0,0,0,0,1,0,0,0,0,6,2,6,195
1414,34.03,1,1,2,0,0,0,0,0,0,0,0,0,5,2,7,204
1415,34.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,8,162
1416,45.03,1,1,2,0,0,0,0,0,0,0,0,0,5,2,7,315
1417,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,7,811
1418,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,6,944
1419,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,8,618
1420,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,7,633
1421,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,9,988
1422,0.0,0,2,2,0,0,0,0,0,0,0,0,0,5,2,8,167
1423,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,1,5,420
1424,47.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,9,314
1425,47.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,6,213
1426,47.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,5,292
1427,50.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,4,171
1428,55.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,10,348
1429,47.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,9,469
1430,50.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,5,303
1431,23.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,3,296
1432,0.0,0,1,4,0,0,0,0,0,0,0,0,0,3,2,7,642
1433,0.0,0,1,3,0,0,0,0,0,0,0,0,0,3,2,9,800
1434,0.0,0,1,4,0,0,0,0,0,0,0,0,0,3,2,1,37
1435,0.0,0,1,4,0,0,0,0,0,0,0,0,0,3,2,3,182
1436,0.0,0,1,4,0,0,0,0,0,0,0,0,0,3,2,7,632
1437,32.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,7,466
1438,32.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,7,212
1439,35.03,1,1,3,0,0,0,0,1,0,0,0,0,4,4,9,316
