Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity
Nike Victory 2,Track & Field Distance Spikes,190.0,190,0,Red,Bright Crimson/Hyper Orange/Lime Blast/Washed Coral,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,3,5,8,975
Jordan Hydro XI,Men's Slides,65.0,65,0,White,White/Black/Legend Blue,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,8,782
Nike SB Dunk High Pro,Skate Shoes,125.0,125,0,Yellow,Amarillo/White/Black/Orange,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Amarillo,5,2,7,141
"Jordan Air Ship x Awake NY ""Game Royal""",Men's Shoes,150.0,150,0,White,Sail/Game Royal/Metallic Platinum/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Sail,8,2,7,541
Nike Winflo 11 GORE-TEX,Men's Waterproof Road Running Shoes,130.0,130,0,Black,Black/Anthracite/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,5,9,678
Nike Winflo 11 GORE-TEX,Men's Waterproof Road Running Shoes,130.0,130,0,Grey,Light Pumice/Dark Smoke Grey/Burgundy Crush/Ashen Slate,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Pumice,4,5,3,794
Nike Winflo 11 GORE-TEX,Men's Waterproof Road Running Shoes,130.0,130,0,Grey,Anthracite/Black/Photon Dust/Metallic Silver,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,4,5,1,26
Nike Winflo 11 GORE-TEX,Men's Waterproof Road Running Shoes,130.0,130,0,White,Summit White/Photon Dust/Off White/Summit White,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,4,5,7,618
Nike HyperSet 2,Indoor Court Shoes,135.0,135,0,Black,Black/White/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,3,7,658
Nike HyperSet 2,Indoor Court Shoes,135.0,135,0,White,White/Black/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,3,9,867
Nike HyperSet 2,Indoor Court Shoes,135.0,135,0,White,White/Team Crimson/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,3,9,549
Nike HyperSet 2,Indoor Court Shoes,135.0,135,0,White,White/Game Royal/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,3,6,547
Nike Renew Elevate 3,Women's Basketball Shoes,85.0,85,0,Black,Black/Iron Grey/Jade Ice/Pastel Yellow,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,3,6,682
Nike LD-1000 SP,Men's Shoes,100.0,100,0,Blue,Game Royal/Opti Yellow,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Game Royal,3,2,5,896
Nike Air Terra Humara SP,Men's Shoes,150.0,150,0,Brown,Sesame/Sanddrift/Saturn Gold,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Sesame,5,2,6,711
Giannis Freak 6,Basketball Shoes,140.0,140,0,Grey,Wolf Grey/White/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,3,2,4,39
Giannis Freak 6,Basketball Shoes,140.0,140,0,Blue,College Navy/White,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,3,2,3,731
NikeCourt Lite 4 Premium Leather,Men's Hard Court Tennis Shoes,95.0,95,0,White,Summit White/Phantom/Denim Turquoise/Hemp,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,5,5,6,780
Nike Infinity Tour 2 GORE-TEX,Men's Waterproof Golf Shoes (Extra Wide),200.0,200,0,Black,Black/Black,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,6,7,556
Nike Infinity Tour 2 GORE-TEX,Men's Waterproof Golf Shoes (Extra Wide),200.0,200,0,Blue,Denim Turquoise/Aegean Storm/Hyper Pink/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Denim Turquoise,5,6,10,689
Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,Black,Black/White/Anthracite/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,2,8,621
Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,Grey,Pure Platinum/Wolf Grey/White/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,6,2,4,468
Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,White,White/Pure Platinum/Team Red/University Red,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,6,698
Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,White,White/Black/Pure Platinum/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,8,998
Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,White,White/Football Grey/Midnight Navy/Hyper Royal,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,8,978
Nike Force Trout 9 Elite MCS,Baseball Cleats,130.0,130,0,White,Summit White/Hemp/Black/Royal Pulse,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,6,2,7,655
NikeCourt Vapor Lite 2 Premium,Men's Hard Court Tennis Shoes,90.0,90,0,Grey,Phantom/College Grey/Metallic Gold/Metallic Pewter,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,5,5,8,728
Nike SB Zoom Janoski OG+ SE,Skate Shoes,100.0,100,0,Green,Medium Olive/Baroque Brown/Dark Team Red/Velvet Brown,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium Olive,6,2,3,531
Nike Vapor 16 Academy Mercurial Dream Speed,AG Low-Top Soccer Cleats,90.0,90,0,Green,Barely Green/Crimson Pulse/Metallic Gold Coin,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Barely Green,7,4,9,596
"Nike Dunk Low Retro ""Berlin""",Men's Shoes,130.0,130,0,Black,Off Noir/Black/Jade Horizon/Cool Grey,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Off Noir,5,2,9,710
Nike Huarache 9 Varsity LAX SE,Lacrosse Cleats,100.0,100,0,White,White/Volt/Vivid Blue,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,7,565
Nike Air Force 1 '07 LV8,Men's Winterized Shoes,120.0,120,0,Black,Black/Flat Pewter/Coconut Milk/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,3,9,782
Nike Air Force 1 '07 LV8,Men's Winterized Shoes,120.0,120,0,White,Summit White/Khaki/Coconut Milk/Summit White,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,6,3,8,941
Nike Free Golf,Men's Golf Shoes,130.0,130,0,Grey,Pure Platinum/Light Crimson/Wolf Grey/Armory Navy,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,3,3,5,654
Nike Free Golf,Men's Golf Shoes,130.0,130,0,Grey,Pure Platinum/University Gold/Wolf Grey/Astronomy Blue,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,3,3,5,215
Nike Dragonfly 2 Elite,Track & Field Distance Spikes,190.0,190,0,White,White/Bright Spruce/Vapor Green/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,8,741
Nike Dragonfly 2 Elite,Track & Field Distance Spikes,190.0,190,0,Red,Bright Crimson/Lime Blast/Mint Foam/Cave Purple,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,6,184
Nike Long Jump Elite,Track & Field Jumping Spikes,160.0,160,0,White,White/Barely Green/Bright Spruce,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,6,870
Nike Long Jump Elite,Track & Field Jumping Spikes,160.0,160,0,Red,Bright Crimson/Lime Blast/Mint Foam/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,2,213
Nike Zoom Rotational 6,Track & Field Throwing Shoes,110.0,110,0,Grey,Anthracite/Electric Algae/Vapor Green/Bright Spruce,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,4,5,8,71
Nike Zoom Rotational 6,Track & Field Throwing Shoes,110.0,110,0,Red,Bright Crimson/Lime Blast/Mint Foam/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,8,902
Nike Zoom Javelin Elite 3,Track & Field Throwing Spikes,160.0,160,0,Black,Black/Electric Algae/Vapor Green/Bright Spruce,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,5,7,646
Nike Zoom Javelin Elite 3,Track & Field Throwing Spikes,160.0,160,0,White,White/Hyper Orange/Lime Blast/Bright Crimson,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,5,9,857
Nike High Jump Elite,Track & Field Jumping Spikes,135.0,135,0,White,White/Barely Green/Vapor Green/Bright Spruce,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,9,741
Nike High Jump Elite,Track & Field Jumping Spikes,135.0,135,0,Red,Bright Crimson/Hyper Orange/Lime Blast/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,3,293
Nike Pole Vault Elite,Track & Field Jumping Spikes,130.0,130,0,White,White/Barely Green/Electric Algae/Bright Spruce,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,7,537
Nike Pole Vault Elite,Track & Field Jumping Spikes,130.0,130,0,Red,Bright Crimson/Lime Blast/Mint Foam/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,6,141
Nike Superfly Elite 2,Track & Field Sprinting Spikes,160.0,160,0,White,White/Bright Spruce/Vapor Green/Electric Algae,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,7,945
Nike Superfly Elite 2,Track & Field Sprinting Spikes,160.0,160,0,Red,Bright Crimson/Lime Blast/Mint Foam/Washed Coral,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,4,990
Nike Zoom Rival,Track & Field Sprinting Spikes,75.0,75,0,Black,Black/Black/Metallic Silver,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,5,7,732
Nike Zoom Rival,Track & Field Sprinting Spikes,75.0,75,0,White,White/Metallic Silver/Black,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,5,7,930
Nike Zoom Rival,Track & Field Sprinting Spikes,75.0,75,0,White,White/Bright Spruce/Vapor Green/Black,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,5,9,524
Nike Zoom Rival,Track & Field Sprinting Spikes,75.0,75,0,Red,Bright Crimson/Hyper Orange/Lime Blast/Washed Coral,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,3,5,2,174
Nike Zoom Rival,Track & Field Multi-Event Spikes,75.0,75,0,Black,Black/Black/Metallic Silver,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,5,8,785
Nike Zoom Rival,Track & Field Multi-Event Spikes,75.0,75,0,White,White/Metallic Silver/Black,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,5,8,714
Nike Zoom Rival,Track & Field Multi-Event Spikes,75.0,75,0,White,White/Bright Spruce/Vapor Green/Black,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,5,9,661
Nike Zoom Rival,Track & Field Multi-Event Spikes,75.0,75,0,Red,Bright Crimson/Lime Blast/Barely Volt/Washed Coral,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,3,5,8,455
Nike Zoom Rival SD 2,Track & Field Throwing Shoes,70.0,70,0,Black,Black/Electric Algae/Bright Spruce/Volt,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,5,8,790
Nike Zoom Rival SD 2,Track & Field Throwing Shoes,70.0,70,0,Red,Bright Crimson/Lime Blast/Hyper Orange/Washed Coral,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,5,5,1,537
Nike Air Max 1 '86 Premium,Men's Shoes,150.0,150,0,Green,Classic Green/Olive Grey/Bronzine/Ember Glow,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Classic Green,6,2,10,306
Nike Air Force 1 Low EVO,Men's Shoes,145.0,145,0,White,White/Summit White/Midnight Navy,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,7,733
Nike SB Zoom Blazer Low x Dancer Skateboards,Men's Shoes,110.0,110,0,Black,Black/Black/Metallic Silver,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,8,2,7,928
Nike Dunk Low N7,Men's Shoes,130.0,130,0,Blue,Dark Turquoise/White/Sail/Black,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Dark Turquoise,4,2,2,826
Nike SB Dunk High x Antihero,Men's Shoes,145.0,145,0,White,White/Black/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,7,614
Nike Zoom Blazer Mid,Skate Shoes,110.0,110,0,Green,Rough Green/Rough Green/Amarillo,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Rough Green,4,2,4,859
Nike Air Max Dn SP,Men's Shoes,180.0,180,0,Grey,Light Bone/Light Taupe/Medium Olive,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Bone,5,2,2,618
Nike Pegasus Premium,Men's Road Running Shoes,210.0,210,0,Grey,Football Grey/Total Orange/Summit White/Multi-Color,Coming Soon,0.0,0,2,4,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Football Grey,3,4,8,23
Nike Zoom SD 4,Track & Field Throwing Shoes,85.0,85,0,Black,Black/Vapor Green/Electric Algae/Bright Spruce,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,5,8,720
Nike Zoom SD 4,Track & Field Throwing Shoes,85.0,85,0,Red,Bright Crimson/Hyper Orange/Lime Blast/Washed Coral,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,1,955
Nike Killshot 2 Premium,Men's Shoes,105.0,105,0,Black,Black/Sail/Baroque Brown/Black,Member Product,0.0,0,2,4,0,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,877
Nike Cortez SE,Men's Shoes,100.0,100,0,Grey,Metallic Cool Grey/Gum Dark Brown/Black,Member Product,0.0,0,1,3,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Cool Grey,3,2,9,724
Nike Air Max DN,Winterized Shoes,160.0,160,0,Grey,Anthracite/Smoke Grey/Black/Photon Dust,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,4,2,1,168
Nike P-6000,Winterized Shoes,120.0,120,0,Grey,Anthracite/Smoke Grey/Light Smoke Grey/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,2,2,9,651
Nike Air 180,Men's Shoes,150.0,150,0,Blue,Baltic Blue/Black/Lightning,Available in SNKRS,0.0,0,2,3,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Baltic Blue,3,2,6,64
Nike Shox Ride 2,Shoes,180.0,180,0,Grey,Light Bone/Phantom/Turf Orange,Available in SNKRS,0.0,0,2,3,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Bone,4,1,10,90
Nike Shox Ride 2,Shoes,190.0,190,0,Grey,Anthracite/Iron Grey/Metallic Silver/Jade Horizon,Available in SNKRS,0.0,0,2,4,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,4,1,5,367
"Air Jordan 9 Retro ""Olive""",Men's Shoes,210.0,210,0,Black,Black/Light Olive/True Red,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,2,6,988
Nike Dunk Low JP,Shoes,120.0,120,0,Blue,Midnight Navy/Varsity Red/Neutral Grey/Varsity Maize,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Midnight Navy,4,1,3,491
Nike Offcourt (NFL New York Giants),Slide,32.97,40,17,Black,Black/University Red/Game Royal/Anthracite,,7.030000000000001,1,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,1,7,352
Nike Offcourt (NFL Cleveland Browns),Slide,34.97,40,12,Black,Black/Team Orange/Seal Brown/Anthracite,,5.030000000000001,1,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,8,252
Nike Offcourt (NFL Minnesota Vikings),Slide,35.0,35,0,Black,Black/Court Purple/University Gold/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,7,970
Nike Offcourt (NFL Jacksonville Jaguars),Slide,40.0,40,0,Black,Black/Blustery/Ochre/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,9,960
Nike Offcourt (NFL Los Angeles Chargers),Slide,40.0,40,0,Black,Black/Italy Blue/University Gold/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,1,9,972
Nike Offcourt (NFL Los Angeles Rams),Slide,40.0,40,0,Black,Black/Hyper Royal/Midwest Gold/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,1,8,842
Nike Offcourt (NFL Chicago Bears),Slide,35.0,35,0,Black,Black/University Orange/Marine/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,8,803
Nike Offcourt (NFL Arizona Cardinals),Slide,35.0,35,0,Black,Black/Tough Red/White/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,7,966
Nike Offcourt (NFL Green Bay Packers),Slide,35.0,35,0,Black,Black/Fir/University Gold/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,1,8,709
Nike Offcourt (NFL Seattle Seahawks),Slide,40.0,40,0,Black,Black/Action Green/College Navy/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,9,727
Nike Offcourt (NFL Tennessee Titans),Slide,35.0,35,0,Black,Black/Coast/College Navy/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,8,901
Nike Offcourt (NFL Denver Broncos),Slide,40.0,40,0,Black,Black/Brilliant Orange/College Navy/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,6,594
Nike Offcourt (NFL Buffalo Bills),Slide,40.0,40,0,Black,Black/Old Royal/University Red/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,9,668
Nike Offcourt (NFL Miami Dolphins),Slide,40.0,40,0,Black,Black/Turbo Green/Brilliant Orange/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,9,707
Nike Offcourt (NFL New England Patriots),Slide,40.0,40,0,Black,Black/University Red/College Navy/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,1,6,598
Nike Offcourt (NFL Baltimore Ravens),Slide,40.0,40,0,Black,Black/New Orchid/Ochre/Anthracite,,0.0,0,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,9,813
Nike Offcourt (NFL Buffalo Bills),Slide,28.97,40,27,Grey,Anthracite/Old Royal/Gym Red,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,4,360
Nike Offcourt (NFL Green Bay Packers),Slide,28.97,40,27,Grey,Anthracite/Fir/University Gold,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,6,1,4,478
Nike Offcourt (NFL Indianapolis Colts),Slide,30.97,40,22,Grey,Anthracite/Gym Blue/White,,9.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,5,309
Nike Offcourt (NFL New York Jets),Slide,30.97,40,22,Grey,Anthracite/Sport Green/White,,9.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,6,1,3,487
Nike Offcourt (NFL Las Vegas Raiders),Slide,28.97,40,27,Grey,Anthracite/Field Silver/White,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,6,1,4,223
Nike Offcourt (NFL Miami Dolphins),Slide,28.97,40,27,Grey,Anthracite/Marina/Turbo Green,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,5,457
Nike Offcourt (Pittsburgh Steelers),Offcourt Slides,28.97,40,27,Black,Black/Dark Smoke Grey/University Gold,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,355
Nike Offcourt (NFL Atlanta Falcons),Slide,34.97,40,12,Grey,Anthracite/Gym Red/White,,5.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,1,453
"Nike Air Trainer 1 ""SB LVIII""",Men's Shoes,98.97,140,29,Grey,Anthracite/White/Wolf Grey/Metallic Silver,,41.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,6,2,4,449
"Nike Air Trainer 1 ""SB LVIII""",Men's Shoes,98.97,140,29,Grey,Pure Platinum/White/Wolf Grey/Metallic Silver,,41.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,6,2,7,234
Nike Offcourt (NFL Carolina Panthers),Slide,28.97,40,27,Grey,Anthracite/Tidal Blue/Medium Silver,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,5,210
Nike Offcourt (NFL Los Angeles Rams),Slide,28.97,40,27,Grey,Anthracite/Hyper Royal/Sundial,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,6,1,8,384
